id	filename	tokens	lemmas
900325	stoa0033a.tlg043.1st1K-grc1	Ἄρα γε ἄλλοις ἄλλη τροφή, καὶ οὐ πᾶσι τροφὴ τὸ αἷμα·	γε ἄλλος ἄλλος τροφή , καί οὐ πᾶς τροφή ὁ αἷμα ·
900326	stoa0033a.tlg043.1st1K-grc1	πλὴν ἐκ τούτου τἆλλα.	πλήν ἐκ οὗτος  .
900327	stoa0033a.tlg043.1st1K-grc1	Τὴν τῶν ὀστῶν φύσιν ἄρα σκεπτέον ἢ πρὸς κίνησιν ἢ πρὸς ἔρεισμα, καὶ πρὸς τὸ στέγειν καὶ περιέχειν, ἔτιδ’ εἰ ὥσπερ ἀρχαὶ ἔνια, καθάπερ ὁ πόλος.	ὁ ὀστέον φύσις ἄρα σκοπέω τίη πρός κίνησις ἤ πρός ἔρεισμα , καί πρός ὁ στέγω καί περιέχω , ἔτι δ’ εἰ ὥσπερ ἀρχή ἔνιοι , καθά ὁ πόλος .
900328	stoa0033a.tlg043.1st1K-grc1	Λέγω δὲ πρὸς μὲν κίνησιν, οἷον ποδὸς ἢ χειρὸς ἢ σκέλους ἢ ἀγκῶνος, ὁμοίως τήν τε καμπτικὴν καὶ τὴν κατὰ τόπον·	λέγω δέ πρός μέν κίνησις , οἷος πούς τίη χείρ τίη σκέλος ἤ ἀγκών , ὅμοιος ὁ τε  καί ὁ κατά τόπος ·
900329	stoa0033a.tlg043.1st1K-grc1	οὐδὲ γὰρ τὴν τοπικὴν οἷόν τε ἄνευ κάμψεως.	οὐδέ γάρ ὁ   τε ἄνευ κάμψις .
900330	stoa0033a.tlg043.1st1K-grc1	Σχεδὸν δὲ καὶ τὰ ἐρείσματα ἐν τούτοις.	σχεδόν δέ καί ὁ ἔρεισμα ἐν οὗτος .
900331	stoa0033a.tlg043.1st1K-grc1	Τὴν δὲ τοῦ στέγειν καὶ περιέχειν, οἷον τὰ ἐν τῇ κεφαλῇ τὸν ἐγκέφαλον, καὶ ὅσοι δὴ τὸν μυελὸν ἄρχειν.	ὁ δέ ὁ στέγω καί περιέχω , οἷος ὁ ἐν ὁ κεφαλή ὁ ἐγκέφαλος , καί ὅσος δή ὁ μυελός ἄρχω .
900332	stoa0033a.tlg043.1st1K-grc1	Αἱ δὲ πλευραὶ τοῦ συγκλείειν.	ὁ δέ πλευρά ὁ συγκλείω .
900333	stoa0033a.tlg043.1st1K-grc1	Ἀρχὴ δὲ καὶ μένον ἡ ῥάχις, ἀφ’ ἧς καὶ αἱ πλευραὶ πρὸς τὴν σύγκλεισιν.	ἀρχή δέ καί μένω ὁ ῥάχις , ἀπό ὅς καί ὁ πλευρά πρός ὁ σύγκλεισις .
900334	stoa0033a.tlg043.1st1K-grc1	Ἀνάγκη γὰρ εἶναί τι τοιοῦτον·	ἀνάγκη γάρ εἰμί τις  ·
900335	stoa0033a.tlg043.1st1K-grc1	ἅπαν γὰρ τὸ κινούμενον ἐξ ἠρεμοῦντος.	ἅπας γάρ ὁ κινέω ἐκ  .
900336	stoa0033a.tlg043.1st1K-grc1	Ἄμα δὲ καὶ δεῖ γε εἶναι τὸ οὖ ἕνεκα.	δέ καί δέω γε εἰμί ὁ οὐ ἕνεκα .
900337	stoa0033a.tlg043.1st1K-grc1	Ἐν ᾧ δὴ καὶ τὴν ἀρχὴν ἔνιοι, τόν τε ῥαχίτην καὶ τὸν ἐγκέφαλον.	ἐν ὅς δή καί ὁ ἀρχή ἔνιοι , ὁ τε  καί ὁ ἐγκέφαλος .
900338	stoa0033a.tlg043.1st1K-grc1	Ἔτι δὲ παρὰ ταῦτ’ ἐπὶ συναφῆς καὶ συγκλείσεως χάριν, οἷον ἡ κλείς·	δέ παρά  ἐπί συναφή καί σύγκλεισις χάρις , οἷος ὁ κλείς ·
900339	stoa0033a.tlg043.1st1K-grc1	ὅθεν ἴσως καὶ τοὔνομα.	ὅθεν ἴσος καί ὄνομα .
900340	stoa0033a.tlg043.1st1K-grc1	Πρὸς δὲ τὴν χρείαν ἕκαστον καλῶς.	πρός δέ ὁ χρεία ἕκαστος καλός .
900341	stoa0033a.tlg043.1st1K-grc1	Οὔτε γὰρ ἡ κάμψις, οὔτε τοῦ ὅλου οὔτε τῶν μερῶν, εἰ μὴ τοιαῦτα, οἷον ῥάχις, πούς, ἀγκών.	γάρ ὁ  , οὔτε ὁ ὅλος οὔτε ὁ μέρος , εἰ μή τοιοῦτος , οἷος ῥάχις ,  ,  .
900342	stoa0033a.tlg043.1st1K-grc1	Εἴσω γὰρ δεῖ τὴν κάμψιν πρὸς τὴν χρείαν.	γάρ δέω ὁ κάμψις πρός ὁ χρεία .
900343	stoa0033a.tlg043.1st1K-grc1	Ὁμοίως δὲ καὶ τὴν τοῦ ποδὸς καὶ τῶν ἄλλων τοιαύτην.	ὅμοιος δέ καί ὁ ὁ πούς καί ὁ ἄλλος τοιοῦτος .
900344	stoa0033a.tlg043.1st1K-grc1	Ἄπαντα δὲ ἕνεκά του, καὶ τὰ ἐν τούτοις ὀστᾶ, οἷον ἡ ἐν τῷ ἀγκῶνι κερκὶς ἕνεκα τῆς στροφῆς τοῦ ἀγκῶνος καὶ τῆς χειρός.	δέ ἕνεκα  , καί ὁ ἐν οὗτος ὀστέον , οἷος ὁ ἐν ὁ ἀγκών κερκίς ἕνεκα ὁ στροφή ὁ ἀγκών καί ὁ χείρ .
900345	stoa0033a.tlg043.1st1K-grc1	Οὐ γὰρ ἐδυνάμεθα πρηνῆ καὶ ὑπτίαν κινεῖν ἄνευ ταύτης, οὐδὲ τοὺς πόδας ἐπαίρειν καὶ κάμπτειν, εἰ μὴ δύο αἱ ἐν τῇ κινήσει κερκίδες.	οὐ γάρ  πρανής καί  κινέω ἄνευ οὗτος , οὐδέ ὁ πούς ἐπαίρω καί κάμπτω , εἰ μή γε ὁ ἐν ὁ κινέω κερκίς .
900346	stoa0033a.tlg043.1st1K-grc1	Ὡσαύτως δὲ καὶ τὰ ἄλλα σκεπτέον, οἷον ἡ τοῦ τραχήλου κίνησις, εἰ ἓν τὸ ὀστοῦν.	ὡσαύτως δέ καί ὁ ἄλλος σκοπέω , οἷος ὁ ὁ  κίνησις , εἰ  ὁ  .
900347	stoa0033a.tlg043.1st1K-grc1	Δεῖ δὲ καὶ ὅσα πρὸς κατάληψιν ἢ σύνδεσμον, οἷον ἡ μύλη ἡ ἐπὶ τῷ γόνατι.	δεῖ δέ καί ὅσος πρός κατάληψις ἤ  , οἷος ὁ μύλη ὁ ἐπί ὁ γόνυ .
900348	stoa0033a.tlg043.1st1K-grc1	Ἀλλὰ καὶ διὰ τί τοῖς ἄλλοις οὔ.	ἀλλά καί διά τίς ὁ ἄλλος οὐ .
900349	stoa0033a.tlg043.1st1K-grc1	Ὅσα μὲν οὖν κινητικά, πάντα μὲν μετὰ νεύρων, ἴσωςδ’ ὅσα πρακτικῶς μάλιστα, οἷον τὰ περὶ ἀγκῶνα καὶ σκέλη καὶ χεῖρας καὶ πόδας.	μέν οὖν κινητικός , πᾶς μέν μετά  , ἴσος δ’ ὅσος πρακτικός μάλιστα , οἷος ὁ περί ἀγκών καί σκέλος καί χείρ καί πούς .
900350	stoa0033a.tlg043.1st1K-grc1	Τὰ δ’ ἄλλα συνδέσμου χάριν, ὅσα δεῖται.	ἄλλος  χάρις , ὅσος δέω .
900351	stoa0033a.tlg043.1st1K-grc1	Ἐνίοις γὰρ ἴσως οὐδὲν ἢ ἐπ’ ὀλίγον, οἷον ἡ ῥάχις·	γάρ ἴσος  ἤ ἐπί ὀλίγος , οἷος ὁ ῥάχις ·
900352	stoa0033a.tlg043.1st1K-grc1	ἀλλ’ ἡ κάμψις.	ἀλλά ὁ  .
900353	stoa0033a.tlg043.1st1K-grc1	Καὶ γὰρ ἡ πρὸς ἄλληλα κόλλησις ἰχώρ ἐστι καὶ ὑγρότης μυξώδης.	καί γάρ ὁ πρός ἀλλήλων κόλλησις ἰχώρ εἰμί καί ὑγρότης μυξώδης .
900354	stoa0033a.tlg043.1st1K-grc1	Τὰ δὲ καὶ συνδεῖται νεύροις, οἷον τὰ περὶ τὰ ἄρθρα.	δέ καί συνδέω  , οἷος ὁ περί ὁ ἄρθρον .
900355	stoa0033a.tlg043.1st1K-grc1	Πάντων δ’ ἐστὶ λόγος ὁ βελτίων ὡς καὶ νῦν ζητεῖν·	εἰμί λόγος ὁ βελτίων ὡς καί νῦν ζητέω ·
900356	stoa0033a.tlg043.1st1K-grc1	ἀλλὰ τὰς ἀρχὰς ἐφ’ ἱκανόν, ὧν χάριν, σκεπτέον.	ἀλλά ὁ ἀρχή ἐπί ἱκανός , ὅς χάρις , σκοπέω .
900357	stoa0033a.tlg043.1st1K-grc1	Οὐκ ἂν δόξειε κινήσεως ἕνεκα τὰ ὀστᾶ, ἀλλὰ μᾶλλον τὰ νεῦρα ἢ τὰ ἀνάλογον, ἐν ᾧ πρώτῳ τὸ πνεῦμα τὸ κινητικόν, ἐπεὶ καὶ ἡ κοιλία κινεῖται καὶ ἡ καρδία νεῦρα ἔχει·	οὐ ἄν δοκέω κίνησις ἕνεκα ὁ ὀστέον , ἀλλά μᾶλλον ὁ νεῦρον ἤ ὁ  , ἐν ὅς πρῶτος ὁ πνεῦμα ὁ κινητικός , ἐπεί καί ὁ κοιλία  καί ὁ καρδία νευρά ἔχω ·
900358	stoa0033a.tlg043.1st1K-grc1	τὰ δ’ οὐ πᾶσιν, ἀλλ’ ἐνίοις, ἀνάγκη καὶ πρὸς τὴν τοιαύτην κίνησιν νεῦρα ἔχειν, ἢ εἰς τὸ.	ὁ  οὐ πᾶς , ἀλλά ἔνιοι , ἀνάγκη καί πρός ὁ τοιοῦτος κίνησις νεῦρον ἔχω , ἤ εἰς ὁ .
900359	stoa0033a.tlg043.1st1K-grc1	.	.
900360	stoa0033a.tlg043.1st1K-grc1	.	.
900361	stoa0033a.tlg043.1st1K-grc1	.	.
900362	stoa0033a.tlg043.1st1K-grc1	ὁ γὰρ πολύπους ἐπ’ ὀλίγον καὶ κακῶς βαδίζει.	ὁ γάρ πολύπους2 ἐπί ὀλίγος καί κακός βαδίζω .
900363	stoa0033a.tlg043.1st1K-grc1	Δεῖ γὰρ τοῦτο λαβεῖν ὥσπερ ἀρχήν, ὅτι πᾶσιν, ἢ ἄλλου τινὸς χάριν·	γάρ οὗτος λαμβάνω ὥσπερ ἀρχή , ὅτι2 πᾶς , ἤ ἄλλος τις χάρις ·
900364	stoa0033a.tlg043.1st1K-grc1	ἀλλὰ πρὸς τὴν κίνησιν τὴν οἰκείαν, οἷον τοῖς μὲν πεζοῖς πόδας, καὶ τοῦτο τοῖς μὲν ὀρθοῖς δύο, τοῖς δὲ παντελῶς ἐπὶ τῆς γῆς πλείους, ὅσοις ἡ ὕλη γεωδεστέρα καὶ ψυχροτέρα.	ἀλλά πρός ὁ κίνησις ὁ οἰκεῖος , οἷος ὁ μέν  πούς , καί οὗτος ὁ μέν ὀρθός γε , ὁ δέ παντελής ἐπί ὁ γῆ πολύς , ὅσος ὁ ὕλη  καί  .
900365	stoa0033a.tlg043.1st1K-grc1	Τὰ δὲ καὶ ἄποδα ὅλως ἐγχωρεῖ.	δέ καί ἄπους ὅλος ἐγχωρέω .
900366	stoa0033a.tlg043.1st1K-grc1	Βίᾳ γὰρ οὕτω κινεῖσθαι τοῖς πτηνοῖς πτέρυγας, καὶ τούτων τὴν μορφὴν οἰκείαν τῇ φύσει.	γάρ οὕτως κινέω ὁ  πτέρυξ , καί οὗτος ὁ μορφή οἰκεῖος ὁ φύσις .
900367	stoa0033a.tlg043.1st1K-grc1	Διάφορα δὲ τοῖς πτητικωτέροις καὶ βραχυτέροις.	δέ ὁ  καί βραχύς .
900368	stoa0033a.tlg043.1st1K-grc1	Πόδας δὲ τροφῆς χάριν καὶ ἀναστάσεως, πλὴν τῆς νυκτερίδος·	δέ τροφή χάρις καί ἀνάστασις , πλήν ὁ νυκτερίς ·
900369	stoa0033a.tlg043.1st1K-grc1	διὸ καὶ τὴν τροφὴν ἐκ τοῦ ἀέρος.	διό καί ὁ τροφή ἐκ ὁ  .
900370	stoa0033a.tlg043.1st1K-grc1	Καὶ μὴ δεῖσθαι διαναπαύσεως·	καί μή δέω  ·
900371	stoa0033a.tlg043.1st1K-grc1	οὐ δέονται γὰρ δι’ ἄλλων.	οὐ δέω γάρ διά ἄλλος .
900372	stoa0033a.tlg043.1st1K-grc1	Τὰ δὲ ὀστρακόδερμα τῶν ἐνύδρων ὑπόποδα διὰ τὸ βάρος.	δέ  ὁ   διά ὁ βάρος .
900373	stoa0033a.tlg043.1st1K-grc1	Καὶ ταῦτα μὲν πρὸς τὴν κατὰ τόπον ἀλλαγήν·	καί οὗτος μέν πρός ὁ κατά τόπος ἀλλαγή ·
900374	stoa0033a.tlg043.1st1K-grc1	ὅσα δὲ πρὸς τὴν ἄλλην χρείαν, ὥσπερ ὑφηγεῖται καὶ ἑκάστου τὰ ἴδια, καὶ εἴ τι μὴ προφανές, οἷον διὰ τί τὰ πολύποδα βραδύτατα, καίτοι τὰ τετράποδα θάττω τῶν διπόδων·	ὅσος δέ πρός ὁ ἄλλος χρεία , ὥσπερ ὑφηγέομαι καί ἕκαστος ὁ ἴδιος , καί εἰ τι μή προφανής , οἷος διά τίς ὁ   ,  ὁ τετράποδος  ὁ δίπους ·
900375	stoa0033a.tlg043.1st1K-grc1	πότερον ὅτι ἐπὶ γῆς ὅλα τὰ σώματα;	πότερος ὅτι2 ἐπί γῆ ὅλος ὁ σῶμα ;
900376	stoa0033a.tlg043.1st1K-grc1	ἢ ὅτι φύσει ψυχρὰ καὶ δυσκίνητα;	τίη ὅτι2 φύσις ψυχρός καί δυσκίνητος ;
900377	stoa0033a.tlg043.1st1K-grc1	ἢ δι’ ἄλλην αἰτίαν;	τίη διά ἄλλος αἰτία ;
900378	stoa0033a.tlg043.1st1K-grc1	Οἱ ἀναιροῦντες ὡς οὐ τὸ θερυὸν τὸ ἐργαζόμενον ἐν τοῖς σώμασιν, ἢ ὅτι μία τις φορὰ καὶ δύναμις ἡ τμητικὴ τοῦ πυρός, οὐ καλῶς λέγουσιν.	ἀναιρέω ὡς οὐ ὁ  ὁ  ἐν ὁ σῶμα , ἤ ὅτι2  τις φορός καί δύναμις ὁ  ὁ πῦρ , οὐ καλός λέγω .
900379	stoa0033a.tlg043.1st1K-grc1	Οὐδὲ γὰρ ὅλα τοῖς ἀψύχοις ταὐτὸ ποιεῖ πᾶσιν, ἀλλὰ τὰ μὲν πυκνοῖ, τὰ δὲ μανοῖ καὶ τήκει, τὰ δὲ πήγνυσιν.	οὐδέ γάρ  ὁ  αὐτός ποιέω πᾶς , ἀλλά ὁ μέν  , ὁ δέ  καί  , ὁ δέ πήγνυμι .
900380	stoa0033a.tlg043.1st1K-grc1	Ἐν δὲ δὴ τοῖς ἐμψύχοις οὕτως ὑποληπτέον, ὥσπερ φύσεως πῦρ ζητοῦντα, καθάπερ τέχνης·	δέ δή ὁ  οὕτως ὑπολαμβάνω , ὥσπερ φύσις πῦρ ζητέω , καθά τέχνη ·
900381	stoa0033a.tlg043.1st1K-grc1	καὶ γὰρ ἐν ταῖς τέχναις ἕτερον τὸ χρυσοχοϊκὸν καὶ τὸ χαλκευτικὸν καὶ τὸ τεκτονικὸν πῦρ ἀποτελεῖ, καὶ τὸ μαγειρικόν.	καί γάρ ἐν ὁ τέχνη ἕτερος ὁ  καί ὁ χαλκευτικός καί ὁ τεκτονικός πῦρ ἀποτελέω , καί ὁ μαγειρικός .
900382	stoa0033a.tlg043.1st1K-grc1	Ἴσως δ’ ἀληθέστερον ὅτι αἱ τέχναι·	ἴσος  ἀληθής ὅτι2 ὁ τέχνη ·
900383	stoa0033a.tlg043.1st1K-grc1	χρῶνται γὰρ ὥσπερ ὀργάνῳ μαλάττουσαι καὶ τήκουσαι καὶ ζηραίνουσαι, ἔνια δὲ καὶ ῥυθμίζουσαι.	χράω2 γάρ ὥσπερ   καί  καί  , ἔνιοι δέ καί  .
900384	stoa0033a.tlg043.1st1K-grc1	Τὸ αὐτὸ δὲ τοῦτο καὶ αἱ φύσεις·	αὐτός δέ οὗτος καί ὁ φύσις ·
900385	stoa0033a.tlg043.1st1K-grc1	ὅθεν δὴ καὶ πρὸς ἄλληλα διαφοραί.	ὅθεν δή καί πρός ἀλλήλων διαφορά .
900386	stoa0033a.tlg043.1st1K-grc1	Διὸ γελοῖον πρὸς τὸ ἔξω κρίνειν·	γέλοιος πρός ὁ ἔξω κρίνω ·
900387	stoa0033a.tlg043.1st1K-grc1	εἴτε γὰρ διακρῖνον εἴτε λεπτῦνον εἴθ’ ὁτιδήποτ’ ἐστὶ τὸ θερμαίνεσθαι καὶ πυροῦσθαι, διαφορὰν ἕξει τὰ ἔργα τοῖς χρωμένοις.	εἴτε γάρ  εἴτε    εἰμί ὁ θερμαίνω καί πυρόω , διαφορά ἔχω ὁ ἔργον ὁ χράω2 .
900388	stoa0033a.tlg043.1st1K-grc1	Ἀλλ’ αἱ μὲν τέχναι ὡς ὀργάνῳ χρῶνται, ἡ δὲ φύσις ἅμα καὶ ὡς ὕλῃ.	ὁ μέν τέχνη ὡς ὄργανον χράω2 , ὁ δέ φύσις ἅμα καί ὡς ὕλη .
900389	stoa0033a.tlg043.1st1K-grc1	Οὐ δὴ τοῦτο χαλεπόν, ἀλλὰ μᾶλλον τὸ τὴν φύσιν αὐτὴν νοῆσαι τὴν χρωμένην, ἥτις ἅμα τοῖς αἰσθητοῖς πάθεσι καὶ τὸν ῥυθμὸν ἀποδώσει.	οὐ δή οὗτος  , ἀλλά μᾶλλον ὁ ὁ φύσις αὐτός νοέω ὁ χράω2 , ὅστις ἅμα ὁ αἰσθητός πάθος καί ὁ ῥυθμός ἀποδίδωμι .
900390	stoa0033a.tlg043.1st1K-grc1	Τοῦτο γὰρ οὐκέτι πυρὸς οὐδὲ πνεύματος.	οὗτος γάρ οὐκέτι πῦρ οὐδέ πνεῦμα .
900391	stoa0033a.tlg043.1st1K-grc1	Τούτοις δὴ καταμεμῖχθαι τοιαύτην δύναμιν θαυμαστόν.	δή  τοιοῦτος δύναμις  .
900392	stoa0033a.tlg043.1st1K-grc1	Ἔτι δὲ τοῦτο θαυμαστὸν ταὐτὸν καὶ περὶ ψυχῆς·	ἔτι δέ οὗτος θαυμαστός αὐτός καί περί ψυχή ·
900393	stoa0033a.tlg043.1st1K-grc1	ἐν τούτοις γὰρ ὑπάρχει.	ἐν οὗτος γάρ ὑπάρχω .
900394	stoa0033a.tlg043.1st1K-grc1	Διόπερ οὐ κακῶς εἰς ταὐτόν, ἢ ἁπλῶς ἢ μόριόν τι τὸ δημιουργοῦν, καὶ τὸ τὴν κίνησιν ἀεὶ τὴν ὁμοίαν ὑπάρχειν ἐνέργειαν·	οὐ κακός εἰς  , τίη ἁπλόος ἤ μόριος τις ὁ  , καί ὁ ὁ κίνησις ἀεί ὁ ὅμοιος ὑπάρχω ἐνέργεια ·
900395	stoa0033a.tlg043.1st1K-grc1	καὶ γὰρ ἡ φύσις, ἀφ’ ἧς καὶ ἡ γένεσις.	καί γάρ ὁ φύσις , ἀπό ὅς καί ὁ γένεσις .
900396	stoa0033a.tlg043.1st1K-grc1	Ἀλλὰ δὴ τίς ἡ διαφορὰ τοῦ καθ’ ἕκαστον θερμοῦ;	ἀλλά δή τις ὁ διαφορά ὁ κατά ἕκαστος θέρμος ;
900397	stoa0033a.tlg043.1st1K-grc1	εἴθ’ ὡς ὄργανον εἴθ’ ὡς ὕλην εἴθ’ ὡς ἄμφω.	ὡς ὄργανον  ὡς ὕλη  ὡς ἄμφω .
900398	stoa0033a.tlg043.1st1K-grc1	Πυρὸς γὰρ διαφοραὶ κατὰ τὸ μᾶλλον καὶ ἧττον.	γάρ διαφορά κατά ὁ μᾶλλον καί ἥσσων .
900399	stoa0033a.tlg043.1st1K-grc1	Τοῦτο δὲ σχεδὸν ὥσπερ ἐν μίξει καὶ ἀμιξίᾳ·	οὗτος δέ σχεδόν ὥσπερ ἐν  καί ἀμιξία ·
900400	stoa0033a.tlg043.1st1K-grc1	τὸ γὰρ καθαρώτερον μᾶλλον.	ὁ γάρ καθαρός μᾶλλον .
900401	stoa0033a.tlg043.1st1K-grc1	Ὁ αὐτὸς δὲ λόγος καὶ ἐπὶ τῶν ἄλλων ἁπλῶν.	ὁ αὐτός δέ λόγος καί ἐπί ὁ ἄλλος  .
900402	stoa0033a.tlg043.1st1K-grc1	ἀνάγκη γάρ, ἐπεί περ ἕτερον ὀστοῦν καὶ σὰρξ ἡ ἵππου καὶ ἡ βοός, ἢ τῷ ἐξ ἑτέρων εἶναι ἢ τῇ χρήσει διαφέρειν.	ἀνάγκη γάρ , ἐπεί περ ἕτερος  καί  ὁ ἵππος καί ὁ βοῦς , ἤ τῷ ἐκ ἕτερος εἰμί τίη ὁ χρῆσις διαφέρω .
900403	stoa0033a.tlg043.1st1K-grc1	Εἰ μὲν οὖν ἕτερα, τίνες αἱ διαφοραὶ ἑκάστου τῶν ἁπλῶν;	μέν οὖν ἕτερος , τις ὁ διαφορά ἕκαστος ὁ ἁπλόος ;
900404	stoa0033a.tlg043.1st1K-grc1	καὶ τίς;	καί τις ;
900405	stoa0033a.tlg043.1st1K-grc1	Ταύτας γὰρ ζητοῦμεν.	γάρ ζητέω .
900406	stoa0033a.tlg043.1st1K-grc1	Εἰ δὲ ταὐτά, τοῖς λόγοις ἂν διαφέροι.	δέ  , ὁ λόγος ἐάν διαφέρω .
900407	stoa0033a.tlg043.1st1K-grc1	Ἀνάγκη γὰρ δυοῖν θάτερον, καθάπερ ἐν τοῖς ἄλλοις·	ἀνάγκη γάρ  ἕτερος , καθά ἐν ὁ  ·
900408	stoa0033a.tlg043.1st1K-grc1	οἴνου μὲν γὰρ καὶ μέλιτος κρᾶσιν διὰ τὸ ὑποκείμενον, οἴνουδ’ αὐτοῦ, εἴπερ ἕτερα, διὰ τὸν λόγον.	οἶνος μέν γάρ καί μέλι  διά ὁ  , οἶνος δ’ αὐτός , εἴπερ ἕτερος , διά ὁ λόγος .
900409	stoa0033a.tlg043.1st1K-grc1	Διὸ καὶ Ἐμπεδοκλῆς αἰτίαν ἁπλῶς τὴν τοῦ ὀστοῦ φύσιν, εἴπερ ἅπαντα τὸν αὐτὸν λόγον ἔχει τῆς μίξεως, ἀδιάφορα ἐχρῆν ἵππου καὶ λέοντος καὶ ἀνθρώπου εἶναι.	καί Ἐμπεδοκλῆς αἰτία ἁπλόος ὁ ὁ  φύσις , εἴπερ ἅπας ὁ αὐτός λόγος ἔχω ὁ μίξις , ἀδιάφορος χρή ἵππος καί λέων καί ἄνθρωπος εἰμί .
900410	stoa0033a.tlg043.1st1K-grc1	Νῦν δὲ διαφέρει σκληρότητι, μαλακότητι, πυκνότητι, τοῖς ἄλλοις.	νῦν δέ διαφέρω σκληρότης , μαλακότης , πυκνότης , ὁ  .
900411	stoa0033a.tlg043.1st1K-grc1	Ὁμοίως καὶ σὰρξ καὶ τὰ ἄλλα μόρια.	ὅμοιος καί  καί ὁ ἄλλος μόριον .
900412	stoa0033a.tlg043.1st1K-grc1	Ἔτι δὲ τὰ ἐν τῷ αὐτῷ ζῴῳ διαφέρουσι πυκνότητι καὶ μανότητι καὶ τοῖς ἄλλοις, ὥστ’ οὐχ ἡ αὐτὴ κρᾶσις.	ἔτι δέ ὁ ἐν ὁ αὐτός  διαφέρω πυκνότης καί μανότης καί ὁ  ,  οὐ ὁ αὐτός κρᾶσις .
900413	stoa0033a.tlg043.1st1K-grc1	Ταχὺ μὲν γὰρ καὶ λεπτὸν καὶ μέγα καὶ μικρὸν εἴη ἐν τῷ ποσῷ, σκληρὸν δὲ καὶ πυκνὸν καὶ τὰ ἐναντία τούτοις ἐν τῷ ποιῷ τῷ τῆς μίξεως.	μέν γάρ καί λεπτός καί μέγας καί μικρός ἐάω ἐν ὁ  , σκληρός δέ καί πυκνός καί ὁ ἐναντίος οὗτος ἐν τῷ  τῷ ὁ μίξις .
900414	stoa0033a.tlg043.1st1K-grc1	Ἀναγκαῖον δὲ τοῖς οὕτω λέγουσιν εἰδέναι πῶς τὸ δημιουργοῦν ἕτερον εἴη ἄν.	δέ ὁ οὕτως λέγω οἶδα πῶς ὁ  ἕτερος εἰμί ἄν .
900415	stoa0033a.tlg043.1st1K-grc1	Καίτοι τοῦτο πλέον ἢ ἔλαττον εἶναι, καὶ τῷ καθ’ αὑτὸ καὶ τῷ μεμιγμένῳ, ἢ ἐν ἄλλῳ πυροῦσθαι καθάπερ τὰ ἑψόμενα καὶ ὀπτώμενα.	οὗτος πολύς ἤ ἐλάσσων εἰμί , καί τῷ κατά ἑαυτοῦ καί τῷ  , ἤ ἐν ἄλλος πυρόω καθά ὁ ἕψω καί ὀπτάω .
900416	stoa0033a.tlg043.1st1K-grc1	Ὅπερ ἴσως ἀληθές·	ἴσος  ·
900417	stoa0033a.tlg043.1st1K-grc1	ἅμα γὰρ ἐγκαταμίγνυται καὶ ποιεῖ τὸ τῆς φύσεως.	ἅμα γάρ  καί ποιέω ὁ ὁ φύσις .
900418	stoa0033a.tlg043.1st1K-grc1	Ἄρα ὁ αὐτὸς καὶ περὶ σαρκὸς λόγος·	ὁ αὐτός καί περί  λόγος ·
900419	stoa0033a.tlg043.1st1K-grc1	καὶ γὰρ αἱ αὐταὶ διαφοραί.	καί γάρ ὁ αὐτός διαφορά .
900420	stoa0033a.tlg043.1st1K-grc1	Σχεδὸν δὲ καὶ περὶ φλεβὸς καὶ ἀρτηρίας καὶ τῶν λοιπῶν.	σχεδόν δέ καί περί  καί ἀρτηρία καί ὁ λοιπός .
900421	stoa0033a.tlg043.1st1K-grc1	Ὥστε δυεῖν θάτερον, ἢ οὐχ εἷς ὁ λόγος τούτων κατὰ τὴν μίξιν, ἢ οὐ σκληρότητι καὶ πυκνότητι καὶ τοῖς ἐναντίοις τοὺς λόγους ληπτέον.	, ἤ οὐ  ὁ λόγος οὗτος κατά ὁ μίξις , ἤ οὐ σκληρότης καί πυκνότης καί ὁ ἐναντίος ὁ λόγος λαμβάνω .
