id	filename	tokens	lemmas
1309144	tlg0057.tlg021.1st1K-grc1	ῥᾳδίως οὖν ἔμελλεν ἰσχυρᾷ τάσει τὸ σκληρὸν ἀποῤῥήγνυσθαι τοῦ μαλακοῦ, λαβαῖς ἠρτημένον ἀσθενέσιν.	ῥᾴδιος οὖν μέλλω   ὁ σκληρός  ὁ μαλακός , λαβή ἀρτάω ἀσθενής .
1309145	tlg0057.tlg021.1st1K-grc1	ἐξηύρηται τοίνυν τῇ φύσει τὸ τῆς ἐπιδιδυμίδος σῶμα, μέσον οὐ τῇ θέσει μόνον, ἀλλὰ καὶ τῷ τῆς ὅλης οὐσίας εἴδει.	ἐξευρίσκω τοίνυν ὁ φύσις ὁ ὁ  σῶμα , μέσος οὐ ὁ θέσις μόνος , ἀλλά καί τῷ ὁ ὅλος οὐσία εἶδος .
1309146	tlg0057.tlg021.1st1K-grc1	τοσούτῳ γάρ ἐστι μαλακωτέρα τοῦ σπερματικοῦ καὶ τῶν ἑλικοειδῶν, ὅσω τοῦ ὄρχεως σκληροτέρα, τοσούτῳ δὲ πάλιν τούτου νευρωδεστέρα τὴν φύσιν, ὅσῳ ἐκείνων σαρκωδεστέρα τῷ μὲν οὖν νευρώδει καὶ σκληρῷ πρὸς τὸ μαλακὸν καὶ σαρκῶδες ἀνάρμοστος ἡ κοινωνία, τῷ μέσῳδ’ ἀμφοῖν οἰκεία πρὸς ἄμφω.	τοσοῦτος γάρ εἰμί μαλακός ὁ  καί ὁ  ,  ὁ ὄρχις σκληρός , τοσοῦτος δέ πάλιν οὗτος  ὁ φύσις , ὅσος ἐκεῖνος  τῷ μέν οὖν  καί  πρός ὁ μαλακός καί σαρκώδης ἀνάρμοστος ὁ κοινωνία , τῷ μέσος δ’ ἄμφω οἰκεῖος πρός ἄμφω .
1309147	tlg0057.tlg021.1st1K-grc1	τοσοῦτον μὲν γὰρ αὐτῇ μέτεστι σκληρότητος, ὡς μὴ ῥήγνυσθαι τεινομένην πρὸς τῶν σπερματικῶν, τοσοῦτον δ’ αὖ μαλακότητος, ὡς εὐαρμόστως ἔχειν ὄρχεων οὐσίας.	μέν γάρ αὐτός μέτειμι  , ὡς μή ῥήγνυμι  πρός ὁ  , τοσοῦτος  αὖ  , ὡς εὐάρμοστος ἔχω ὄρχις οὐσία .
1309148	tlg0057.tlg021.1st1K-grc1	συνάπτονται τοίνυν διὰ μέσης αὐτῆς οἱ ὄρχεις τοῖς σπερματικοῖς ἀγγείοις·	τοίνυν διά μέσος αὐτός ὁ ὄρχις ὁ   ·
1309149	tlg0057.tlg021.1st1K-grc1	μᾶλλον δ’, εἰ χρὴ τἀληθὲς εἰπεῖν, ἀρχὴ καὶ ῥίζα τούτων ἐστὶν ἡ ἐπιδιδυμὶς, ἐξ ὅλου τοῦ ὄρχεως εἰς αὑτὴν ἀρυομένη τὸ σπέρμα.	μᾶλλον  , εἰ χρή ἀληθής λέγω , ἀρχή καί ῥίζα οὗτος εἰμί ὁ  , ἐκ  ὁ ὄρχις εἰς ἑαυτοῦ ἀρύω ὁ σπέρμα .
1309150	tlg0057.tlg021.1st1K-grc1	ΓΑΛΗΝΟΥ ΠΕΡΙ ΣΠΕΡΜΑΤΟΣ ΒΙΒΛΙΟΝ Β.	.
1309151	tlg0057.tlg021.1st1K-grc1	Ἑξῆς δ’ ἂν εἴη λεκτέον ὑπὲρ τοῦ τῆς θηλείας σπέρματος, ὅσα κατὰ τὴν ἔμπροσθεν διέξοδον εἰπεῖν ἀνεβαλλόμεθα.	ἑξῆς  ἄν εἰμί λέγω ὑπέρ ὁ ὁ  σπέρμα , ὅσος κατά ὁ ἔμπροσθεν διέξοδος λέγω  .
1309152	tlg0057.tlg021.1st1K-grc1	ἀρχὴ δὲ καὶ τούτων τὰ διὰ τῶν ἀνατομῶν ἐναργῶς φαινόμενα.	ἀρχή δέ καί οὗτος ὁ διά ὁ  ἐναργής φαίνω .
1309153	tlg0057.tlg021.1st1K-grc1	παράκεινται μὲν οἱ ὄρχεις ταῖς μήτραις, εἷς ἑκατέρωθεν, ὁμοίαν ἀγγείων ἕλικα δεχόμενοι τοῖς ἐπὶ τῶν ἀῤῥένων.	παράκειμαι μέν ὁ  ὁ μήτρα ,  ἑκατέρωθεν , ὅμοιος  ἕλιξ2  ὁ ἐπί ὁ  .
1309154	tlg0057.tlg021.1st1K-grc1	οὐ μὴν εἴς γε τὸν αὐτὸν ἀφικνεῖται τόπον, ὅτι μηδ’ ἐκτὸς ἐχρῆν, ὥσπερ τὸ ἄῤῥεν, ἀλλ’ εἰς αὐτὰς τὰς μήτρας σπερμαίνειν τὸ θῆλυ.	οὐ μήν εἰμί γε ὁ αὐτός ἀφικνέομαι τόπος , ὅτι2  ἐκτός χρή , ὥσπερ ὁ  , ἀλλά εἰς αὐτός ὁ μήτρα σπερμαίνω ὁ θῆλυς .
1309155	tlg0057.tlg021.1st1K-grc1	καὶ τοίνυν αὗται καθάπερ ἀπαντῶσαι τῷ σπερματικῷ πόρῳ προμήκεις ἑαυτῶν ἀποφύσεις ἐκτείνουσιν εἰς τὰ πλάγια, δι’ ὧν ὑποδέχονται τὸ σπέρμα.	καί τοίνυν οὗτος καθά  τῷ  πόρος προμήκης ἑαυτοῦ ἀπόφυσις ἐκτείνω εἰς ὁ πλάγιον , διά ὅς ὑποδέχομαι ὁ σπέρμα .
1309156	tlg0057.tlg021.1st1K-grc1	μεστὸν δέ ἐστι μάλιστα τὸ σπερματικὸν ἀγγεῖον ἐν τοῖς ὀργῶσι ζώοις, ὥσπερ αὖ κενὸν ἐπὶ ταῖς προσφάτοις ὀχείαις.	μεστός δέ εἰμί μάλιστα ὁ σπερματικός  ἐν ὁ  ζωός , ὥσπερ αὖ κενός ἐπί ὁ πρόσφατος  .
1309157	tlg0057.tlg021.1st1K-grc1	ἔχει δ’ ἀμέλει πλῆθος οὐκ ὀλίγον ἐνίοτε καὶ τοῖς ἐκ πολλοῦ κύουσιν, ἐν οἷς δὴ καὶ προφανῶς θεάσῃ κατὰ τῶν προμήκων ἀποφύσεων, ἃς δὴ κεραίας ὀνομάζουσιν, ὑγρὸν θορῶδες παχύ.	ἔχω  ἀμέλει πλῆθος οὐ ὀλίγος ἐνίοτε καί ὁ ἐκ πολύς κύω , ἐν ὅς δή καί προφανής  κατά ὁ  ἀπόφυσις , ὅς δή κεραία ὀνομάζω , ὑγρός  παχύς .
1309158	tlg0057.tlg021.1st1K-grc1	πρὸς τοῦτο τὸ χωρίον ἐῤῥέθη πρόσθεν ὁ ἀλλαντοειδὴς ἀνήκειν ὑμὴν ἥ τε παχεῖα γονή.	πρός οὗτος ὁ χωρίον  πρόσθεν ὁ  ἀνήκω  ὁ τε παχύς γονή .
1309159	tlg0057.tlg021.1st1K-grc1	θαυμάσαι δ’ ἐστὶ κᾀνταῦθα τῶν λεγόντων, ἐκτὸς τῆς μήτρας ἀνεστομῶσθαι τὸ σπερματικὸν ἀγγεῖον.	θαυμάζω  εἰμί  ὁ λέγω , ἐκτός ὁ μήτρα  ὁ σπερματικός ἀγγεῖον .
1309160	tlg0057.tlg021.1st1K-grc1	κινδυνεύσω μὲν οὖν, εἰ τὸ παραπίπτον ἑκάστοτε τῷ λόγῳ διερχοίμην ἅπαν, εἰς τοῦτο τὸ γράμμα μεταθεῖναι τὴν τῶν γεννητικῶν μορίων ἀνατομήν·	κινδυνεύω μέν οὖν , εἰ ὁ  ἑκάστοτε τῷ λόγος  ἅπας , εἰς οὗτος ὁ γράμμα μετατίθημι ὁ ὁ  μορία  ·
1309161	tlg0057.tlg021.1st1K-grc1	οἶδα δ’ αὖ πάλιν, ὡς, εἰ καὶ τὸ ἀληθὲς αὐτὸ διδάσκοιμι μόνον, ἀφαιρήσεσθαι τῆς τοῦ λόγου πίστεως.	οἶδα  αὖ πάλιν , ὡς , εἰ καί ὁ ἀληθής αὐτός  μόνος , ἀφαιρέω ὁ ὁ λόγος πίστις .
1309162	tlg0057.tlg021.1st1K-grc1	ὅπως οὖν μήτε περιττῶς μηκύνοιμι, μήτ’ ἔρημον ἁπάσης πίστεως ἀπολείποιμι τὸ λεγόμενον, ἐξουσίαν δοὺς ἅπαντι τῷ βουλομένῳ τῶν ἐξ ἀνατομῆς φαινομένων ὅ τι ἂν ἐθελήσῃ κελεῦσαι δειχθῆναι πρὸς ἡμῶν, αὐτὰ μόνα διηγήσομαι τὰ κατ’ ἀλήθειαν ὄντα.	ὅπως οὖν μήτε περισσός  ,  ἐρῆμος ἅπας πίστις  ὁ λέγω , ἐξουσία δίδωμι ἅπας ὁ  ὁ ἐκ ἀνατομή φαίνω ὅς  ἄν ἐθέλω κελεύω δείκνυμι πρός  , αὐτός μόνος διηγέομαι ὁ κατά ἀλήθεια εἰμί .
1309163	tlg0057.tlg021.1st1K-grc1	μυρίοις οὖν ἤδη σαφῶς ἐπέδειξα τὰ καλούμενα διπύρηνα διεμβαλλόμενα διὰ τῶν σπερματικῶν ἀγγείων ἔξωθεν εἴσω διὰ τῶν κεραιῶν ἐπὶ μήτραις αἰγὸς, εἰ δὲ βοῦς, ἢ ὄνος, ἢ ἵππος ᾖ τὸ ζῶον, οὐ ταῦτα μόνον, ἀλλὰ καὶ τριπλάσια καὶ τετραπλάσια τούτων τὸ πάχος, ἢ ξύλα πύξινα στρογγύλα τε καὶ προμήκη καθιέμενα καὶ διεμβαλλόμενα διὰ τῶν κεραιῶν, ἢ τὰς καλουμένας σπαθομήλας.	μυρίος οὖν ἤδη σαφής ἐπιδείκνυμι ὁ καλέω   διά ὁ   ἔξωθεν εἴσω διά ὁ  ἐπί μήτρα  , εἰ δέ βοῦς , ἤ ὄνος , ἤ ἵππος εἰμί ὁ ζωός , οὐ οὗτος μόνος , ἀλλά καί τριπλάσιος καί τετραπλάσιος οὗτος ὁ πάχος , ἤ ξύλον  στρογγύλος τε καί   καί  διά ὁ  , ἤ ὁ   .
1309164	tlg0057.tlg021.1st1K-grc1	δείξουσι δὲ τοῦτο κᾂν ἡμεῖς ἀποθάνωμεν οἱ ἑταῖροι πάντες.	δέ οὗτος    ὁ ἑταῖρος πᾶς .
1309165	tlg0057.tlg021.1st1K-grc1	οὐδὲ γὰρ οὐδὲ χαλεπὴν ἔχει τὴν χειρουργίαν, ἀλλ’, εἴπερ τι ἄλλο τῶν ἐξ ἀνατομῆς φαινομένων, ἑτοίμην τε καὶ ῥᾴστην.	οὐδέ γάρ οὐδέ χαλεπός ἔχω ὁ χειρουργία , ἀλλά , εἴπερ τις ἄλλος ὁ ἐκ ἀνατομή φαίνω , ἑτοῖμος τε καί  .
1309166	tlg0057.tlg021.1st1K-grc1	ὥσπερ οὖν ἄξιον μέμψασθαι πολλοῖς τῶν ἰατρῶν, οὕτως ἐπαινέσαι δίκαιον Ἱπποκράτην τὸν πρῶτον ἁπάντων ταῦτα εὑρόντα.	ὥσπερ οὖν ἄξιος μέμφομαι πολύς ὁ ἰατρός , οὕτως ἐπαινέω δίκαιος Ἱπποκράτης ὁ πρῶτος ἅπας οὗτος εὑρίσκω .
1309167	tlg0057.tlg021.1st1K-grc1	φησὶ γοῦν ἀρχόμενος τοῦ περὶ φύσεως παιδίου·	φημί γοῦν ἄρχω ὁ περί φύσις  ·
1309168	tlg0057.tlg021.1st1K-grc1	Ἢν ἡ γονὴ μένῃ ἀπ’ ἀμφοῖν ἐν τῇσι μήτρῃσι τῆς γυναικὸς, πρῶτον μὲν μίσγεται ὁμοῦ, ἅτε τῆς γυναικὸς οὐκ ἀτρεμούσης, καὶ ἁθροίζεται καὶ παχύνεται θερμαινομένη.	ὁ γονή μένω ἀπό ἄμφω ἐν ὁ μήτρα ὁ γυνή , πρῶτος μέν μείγνυμι ὁμοῦ , ἅτε ὁ γυνή οὐ  , καί ἀθροίζω καί παχύνω θερμαίνω .
1309169	tlg0057.tlg021.1st1K-grc1	καὶ τὰ ἄλλα ἐφεξῆς διδάσκει κατὰ λόγον, ὅπως ἐκ συναμφοτέρας τῆς γονῆς μιχθείσης ἡ γένεσις ἀποτελεῖται τῶν ἐμβρύων.	καί ὁ ἄλλος ἐφεξῆς διδάσκω κατά λόγος , ὅπως ἐκ  ὁ γονή μείγνυμι ὁ γένεσις ἀποτελέω ὁ ἔμβρυον .
1309170	tlg0057.tlg021.1st1K-grc1	Ἡρόφιλος δὲ οὐκ οἶδ’ ὅπως ἐκτὸς ἐκχεῖσθαί φησι τὸ τῶν θηλειῶν σπέρμα, καίτοι γε περὶ τῶν ὄρχεων ἀκριβῶς ἔγραψε κατὰ αὐτοὺς ἐν τῷ τρίτῳ τῆς ἀνατομῆς, ἐν ἀρχῇ μὲν ὧδέ πως εἰπών·	Ἡρόφιλος δέ οὐ  ὅπως ἐκτός  φημί ὁ ὁ  σπέρμα ,  γε περί ὁ  ἀκριβής γράφω κατά αὐτός ἐν ὁ τρίτος ὁ ἀνατομή , ἐν ἀρχή μέν ὧδε πως λέγω ·
1309171	tlg0057.tlg021.1st1K-grc1	Ἐπιπεφύκασι δὲ τῇ μήτρᾳ καὶ δίδυμοι ἐκ τῶν πλαγίων, ἐξ ἑκατέρου μέρους, ἐπ’ ὀλίγον διαφέροντες τῶν τοῦ ἄῤῥενος.	δέ ὁ μήτρα καί δίδυμος ἐκ ὁ πλάγιον , ἐκ ἑκάτερος μέρος , ἐπί ὀλίγος διαφέρω ὁ ὁ  .
1309172	tlg0057.tlg021.1st1K-grc1	ἔπειτα ἐν τοῖς ἐφεξῆς οὐ μετὰ πάνυ πολλὰ κατὰ τήνδε τὴν ῥῆσιν·	ἔπειτα ἐν ὁ ἐφεξῆς οὐ μετά πάνυ πολύς κατά ὅδε ὁ ῥῆσις ·
1309173	tlg0057.tlg021.1st1K-grc1	Δίδυμοι δὲ ταῖς θηλείαις ἐπιπεφύκασι πρὸς ἑκατέρῳ τῷ ὤμῳ τῆς μήτρας, ὁ μὲν ἐκ τοῦ δεξιοῦ, ὁ δὲ ἐκ τοῦ εὐωνύμου, οὐκ ἐν ἑνὶ ὀσχέῳ ἀμφότεροι, ἀλλ’ ἑκάτεροι χωρὶς, λεπτῷ τινι καὶ ὑμενοειδεῖ ὑμένι περιεχόμενοι, μικροὶ καὶ ὑποπλατεῖς, ἀδέσιν ὅμοιοι, κατὰ μὲν τὸν ἐν κύκλῳ χιτῶνα νευρώδεις, τῇ δὲ σαρκὶ ἄθρυπτοι, ὥσπερ καὶ οἱ τῶν ἀῤῥένων.	δέ ὁ θῆλυς  πρός ἑκάτερος ὁ ὦμος ὁ μήτρα , ὁ μέν ἐκ ὁ δεξιός , ὁ δέ ἐκ ὁ εὐώνυμος , οὐ ἐν   ἀμφότερος , ἀλλά ἑκάτερος χωρίς ,   καί   περιέχω , μικρός καί  ,  ὅμοιος , κατά μέν ὁ ἐν κύκλος χιτών  , ὁ δέ σάρξ  , ὥσπερ καί ὁ ὁ  .
1309174	tlg0057.tlg021.1st1K-grc1	ταῖς δὲ ἵπποις καὶ πάνυ εἰσὶν εὐμεγέθεις.	ὁ δέ ἵππος καί πάνυ εἰμί  .
1309175	tlg0057.tlg021.1st1K-grc1	προσπεφύκασι δὲ ὑμέσιν οὐκ ὀλίγοις πρὸς τὴν μήτραν, καὶ φλεβὶ καὶ ἀρτηρίᾳ, τῇ ἀπὸ τῆς μήτρας εἰς αὐτοὺς ἐμπεφυκυίᾳ.	προσφύω δέ  οὐ  πρός ὁ μήτρα , καί  καί ἀρτηρία , ὁ ἀπό ὁ μήτρα εἰς αὐτός  .
1309176	tlg0057.tlg021.1st1K-grc1	ἀπὸ γὰρ τῆς φλεβὸς καὶ τῆς ἀρτηρίας τῆς εἰς ἑκάτερον τῶν διδύμων προσπέφυκε, φλὲψ μὲν ἀπὸ τῆς φλεβὸς, ἀρτηρία δὲ ἀπὸ τῆς ἀρτηρίας.	ἀπό γάρ ὁ φλέψ καί ὁ ἀρτηρία ὁ εἰς  ὁ   ,  μέν ἀπό ὁ φλέψ , ἀρτηρία δέ ἀπό ὁ ἀρτηρία .
1309177	tlg0057.tlg021.1st1K-grc1	ὁ δὲ σπερματικὸς πόρος ἐφ’ ἑκατέρου οὐ λίαν μὲν φαίνεται, προσφυὴς δέ ἐστι τῇ μήτρᾳ ἐκ τοῦ ἐκτὸς μέρους, ὁ μὲν ἐκ τοῦ δεξιοῦ, ὁ δὲ ἐκ τοῦ εὐωνύμου.	ὁ δέ  πόρος ἐπί ἑκάτερος οὐ λίαν μέν φαίνω , προσφυής δέ εἰμί ὁ μήτρα ἐκ ὁ ἐκτός μέρος , ὁ μέν ἐκ ὁ δεξιός , ὁ δέ ἐκ ὁ εὐώνυμος .
1309178	tlg0057.tlg021.1st1K-grc1	εἵλικταί τε παραπλησίως τῷ τοῦ ἄῤῥενος καὶ τὸ πρόσθεν αὐτοῦ μέρος, καὶ τὸ λοιπὸν κιρσοειδὲς σχεδὸν ἅπαν ἄχρι τοῦ πέρατος.	τε παραπλήσιος τῷ ὁ  καί ὁ πρόσθεν αὐτός μέρος , καί ὁ λοιπός  σχεδόν ἅπας ἄχρι ὁ πέρας .
1309179	tlg0057.tlg021.1st1K-grc1	καὶ ἐμπέφυκεν ἀφ’ ἑκατέρου τοῦ διδύμου ὁμοίως, ὥσπερ τῷ ἄῤῥενι.	καί ἐμφύω ἀπό ἑκάτερος ὁ  ὅμοιος , ὥσπερ τῷ  .
1309180	tlg0057.tlg021.1st1K-grc1	εἰς τὸ σαρκῶδες τοῦ αὐχένος τῆς κύστεως, λεπτός τε ὢν καὶ σκολιὸς ἐν τῷ ἐμπροσθίῳ μέρει, καθ’ ὃ τὰ τῶν ἰσχίων ὀστᾶ ψαύει, ἐν ᾧπερ καὶ ἀπολήγει, ὡς τὸ αἰδοῖον ἐξ ἑκατέρου τοῦ μέρους εἰς τὸ ἐντὸς διαπεφυκός.	εἰς ὁ  ὁ αὐχήν ὁ κύστις ,  τε εἰμί καί  ἐν ὁ  μέρος , κατά ὁ ὁ ὁ  ὀστέον ψαύω , ἐν ὅς καί ἀπολήγω , ὡς ὁ αἰδοῖος ἐκ ἑκάτερος ὁ μέρος εἰς ὁ ἐντός  .
1309181	tlg0057.tlg021.1st1K-grc1	παραστάτης δὲ ὁ κιρσοειδὴς οὐχ ἑώραται ἐν τῷ θήλει.	παραστάτης δέ ὁ  οὐ ὁράω ἐν ὁ  .
1309182	tlg0057.tlg021.1st1K-grc1	αὕτη μὲν ἡ τοῦ Ἡροφίλου ῥῆσις.	οὗτος μέν ὁ ὁ  ῥῆσις .
1309183	tlg0057.tlg021.1st1K-grc1	ὃ δέ μοι θαυμάζειν παρίσταται μάλιστα, καὶ δὴ φράσω.	ὁ δέ  θαυμάζω παρίστημι μάλιστα , καί δή φράζω .
1309184	tlg0057.tlg021.1st1K-grc1	καὶ θέσιν, καὶ μέγεθος, καὶ φύσιν ἀκριβῶς γράψας τῶν ἐν τοῖς θήλεσι ζώοις ὄρχεων, οὐ παραλιπὼν δὲ οὐδὲ περὶ τῆς ἐμβαλλούσης ἑκατέρωθεν﻿ φλεβὸς καὶ ἀρτηρίας οὐδὲν, ἀλλ’ ἀκριβώσας τὴν διήγησιν, εἶτα ἑξῆς ὑπὲρ τοῦ σπερματικοῦ πόρου τὸ μὲν, ὅτι προσφυής ἐστι ταῖς μήτραις ἔξωθεν ἑκατέρωθεν, ἀληθῶς εἰπὼν, τὸ δ’, ὅτι μὴ λίαν φαίνεται, ψευσάμενος,( ἀξιόλογον γάρ ἐστι τὸ μέγεθος,) ἑξῆς τούτου πολὺ μᾶλλον ἐψεύσατο, φάμενος εἰς τὸν αὐχένα τῆς κύστεως ἐμφύεσθαι τῷ τοῦ ἄῤῥενος ὁμοίως.	καί θέσις , καί μέγεθος , καί φύσις ἀκριβής γράφω ὁ ἐν ὁ  ζωός ὄρχις , οὐ παραλείπω δέ οὐδέ περί ὁ  ἑκατέρωθεν ﻿  καί ἀρτηρία οὐδείς , ἀλλά ἀκριβόω ὁ διήγησις , εἶτα ἑξῆς ὑπέρ ὁ  πόρος ὁ μέν , ὅτι2 προσφυής εἰμί ὁ μήτρα ἔξωθεν ἑκατέρωθεν , ἀληθής λέγω , ὁ  , ὅτι2 μή λίαν φαίνω ,  , ( ἀξιόλογος γάρ εἰμί ὁ μέγεθος , ) ἑξῆς οὗτος πολύς μᾶλλον ψεύδω , φημί εἰς ὁ αὐχήν ὁ κύστις ἐμφύω ὁ ὁ  ὅμοιος .
1309185	tlg0057.tlg021.1st1K-grc1	οὐ μόνον γὰρ εἰς τὸν τῆς κύστεως αὐχένα τῶν σπερματικῶν πόρων οὐδέτερος ἐμφύεται κατ’ οὐδὲν θῆλυ ζῶον, ἀλλ’ οὐδὲ τὸν τῶν μητρῶν αὐτῶν, καίτοι γε ἐγγυτέρω πολὺ τοῦ τῆς κύστεως κύτους ἐστὶν, ἀλλ’ ὅμως οὐδὲ πρὸς τοῦτον ἐξικνοῦνται, παραπεφυκότες δὲ τοῖς πλαγίοις μέρεσι τῶν μητρῶν, ὁ μὲν ἔνθεν, ὁ δὲ ἔνθεν, ἐπ’ ἄκραν ἔρχονται τὴν καθ’ ἑαυτὸν ἑκάτερος κεραίαν, ἐκχέαντες εἴσω τὸ σπέρμα, ὅπερ ἐν μὲν τῷ κύειν ἀθροίζεται κατὰ τοῦτο τὸ χωρίον, ἐν δὲ τοῖς ὀνειρωγμοῖς πρῶτον μὲν εἰς τὴν μήτραν ἐμπίπτει, μετὰ δὲ ταῦτα εἰς τὸ ἐκτὸς ἐκκενοῦται.	οὐ μόνος γάρ εἰς ὁ ὁ κύστις αὐχήν ὁ  πόρος  ἐμφύω κατά οὐδείς θῆλυς  , ἀλλά οὐδέ ὁ ὁ  αὐτός ,  γε ἐγγύς πολύς ὁ ὁ κύστις  εἰμί , ἀλλά ὅμως οὐδέ πρός οὗτος ἐξικνέομαι ,  δέ ὁ πλάγιος μέρος ὁ  , ὁ μέν ἔνθεν , ὁ δέ ἔνθεν , ἐπί ἄκρος ἔρχομαι ὁ κατά ἑαυτοῦ ἑκάτερος  ,  εἴσω ὁ σπέρμα , ὅς ἐν μέν τῷ κύω ἀθροίζω κατά οὗτος ὁ χωρίον , ἐν δέ ὁ  πρῶτος μέν εἰς ὁ μήτρα ἐμπίπτω , μετά δέ οὗτος εἰς ὁ ἐκτός ἐκκενόω .
1309186	tlg0057.tlg021.1st1K-grc1	καθάπερ ὤφθη καὶ νῦν ἐπὶ γυναικὸς ὑπὸ νοσημάτων ὑστερικῶν ἐνοχλουμένης εἰς τὴν μήτραν μὲν πρῶτον, ἐκ ταύτης δὲ ἔξω πλεῖστόν τε καὶ παχύτατον ἐκχυθὲν σπέρμα·	καθά ὁράω καί νῦν ἐπί γυνή ὑπό νόσημα   εἰς ὁ μήτρα μέν πρῶτος , ἐκ οὗτος δέ ἔξω  τε καί παχύς  σπέρμα ·
1309187	tlg0057.tlg021.1st1K-grc1	χρόνον δ’ αὐτὴ συχνὸν χηρεύουσα τοσοῦτό τε καὶ τοιοῦτο ἠθροίκει.	χρόνος  αὐτός συχνός χηρεύω  τε καί τοιοῦτος  .
1309188	tlg0057.tlg021.1st1K-grc1	ἀλλὰ τότε τάσεις τινὲς αὐτὴν κατέλαβον ὀσφύος καὶ χειρῶν καὶ ποδῶν, ὡς σπασθῆναι δοκεῖν, ἐφ’ αἷς ἐξεκρίθη τὸ σπέρμα, καὶ τὴν ἡδονήν τε παραπλησίαν ἔλεγεν αὐτῇ γεγονέναι τῇ κατὰ τὰς συνουσίας.	ἀλλά τότε   αὐτός καταλαμβάνω ὀσφύς καί χείρ καί πούς , ὡς σπάω δοκέω , ἐπί ὅς  ὁ σπέρμα , καί ὁ ἡδονή τε παραπλήσιος λέγω αὐτός γίγνομαι ὁ κατά ὁ συνουσία .
1309189	tlg0057.tlg021.1st1K-grc1	τοῦτο μὲν οὖν τὸ σπέρμα παχύ τε ἦν καὶ πολὺ διὰ τὸ μὴ κεκενῶσθαι χρόνῳ πολλῷ.	οὗτος μέν οὖν ὁ σπέρμα παχύς τε εἰμί καί πολύς διά ὁ μή κενόω χρόνος πολύς .
1309190	tlg0057.tlg021.1st1K-grc1	ταῖς δ’ ἄλλαις ἔλαττόν τε καὶ ὑγρὸν ἐκπίπτον φαίνεται πολλάκις ἔσωθεν ἐξ αὐτῶν τῶν ὑστερῶν, ἵνα περ οὐρεῖ.	ὁ  ἄλλος ἐλάσσων τε καί ὑγρός  φαίνω πολλάκις ἔσωθεν ἐκ αὐτός ὁ ὕστερος , ἵνα περ  .
1309191	tlg0057.tlg021.1st1K-grc1	δι’ ὃ καὶ Ἀθήναιος ἀπίθανός ἐστι φάσκων, ὥσπερ τοῖς ἄῤῥεσι τοὺς τιτθοὺς, οὕτω καὶ τοῖς θήλεσι τὰ σπερματικὰ διακεῖσθαι μόρια, αὐτῆς μόνης τῆς ἀναλογίας τῶν μορίων ἐν τῇ πρώτῃ διαπλάσει γενομένης, οὐ μὴν τῆς γε ἐνεργείας φυλαχθείσης·	διά ὅς καί Ἀθήναιος  εἰμί φάσκω , ὥσπερ ὁ  ὁ  , οὕτως καί ὁ  ὁ  διάκειμαι μόριον , αὐτός μονή ὁ ἀναλογία ὁ μόριον ἐν ὁ πρῶτος  γίγνομαι , οὐ μήν ὁ γε ἐνέργεια φυλάσσω ·
1309192	tlg0057.tlg021.1st1K-grc1	οὐχ ὁρῶν, ὅτι τοῖς μὲν ἄῤῥεσι πλὴν ὀλίγων ἤδη τινῶν οὐκ ἔστι τὰ περὶ τοὺς τιτθοὺς ἀδενώδη σώματα, ὡς τὰ τοῖς θήλεσιν ὑπάρχοντα μέγιστα, ταῖς δὲ θηλείαις οὐ μόνον τὰ σπερματικὰ τῶν ἀγγείων ἐστὶ μεστὰ σπέρματος, ἀλλὰ καὶ οἱ ὄρχεις.	οὐ ὁράω , ὅτι2 ὁ μέν  πλήν ὀλίγος ἤδη  οὐ εἰμί ὁ περί ὁ τιτθός  σῶμα , ὡς ὁ ὁ  ὑπάρχω μέγας , ὁ δέ θῆλυς οὐ μόνος ὁ  ὁ  εἰμί  σπέρμα , ἀλλά καί ὁ ὄρχις .
1309193	tlg0057.tlg021.1st1K-grc1	διὸ καὶ τῶν ἀῤῥένων ὀλιγίστοις ἐξαιρομένους ἰδεῖν ἔστι τοὺς τιτθοὺς, οὐδὲ τούτοις ἀξιολόγους, ἅπασι δὲ τοῖς θήλεσι περιεχόμενον ἐν τοῖς σπερματικοῖς τὸ σπέρμα.	διό καί ὁ  ὀλίγιστος  ὁράω εἰμί ὁ  , οὐδέ οὗτος ἀξιόλογος , ἅπας δέ ὁ θῆλυς περιέχω ἐν ὁ  ὁ σπέρμα .
1309194	tlg0057.tlg021.1st1K-grc1	ὥσπερ οὖν, εἰ πᾶσι τοῖς ἄῤῥεσιν ἑωρᾶτο κατὰ τοὺς μαστοὺς γάλα περιεχόμενον, οὐκ ἐχρῆν τῷ λόγῳ σκοπεῖσθαι περὶ τῆς ὑπάρξεως αὐτοῦ, κατὰ τὸν αὐτὸν, οἶμαι, τρόπον οὐδὲ ἐπὶ τῶν θηλειῶν ὁρῶντας τὸ σπέρμα περιεχόμενον οὐ χρὴ ζητεῖν, εἰ ἀποκρίνουσι σπέρμα.	ὥσπερ οὖν , εἰ πᾶς ὁ  ὁράω κατά ὁ μαστός γάλα περιέχω ,  χρή τῷ λόγος σκοπέω περί ὁ  αὐτός , κατά ὁ αὐτός , οἴομαι , τρόπος οὐδέ ἐπί ὁ  ὁράω ὁ σπέρμα περιέχω οὐ χρή ζητέω , εἰ ἀποκρίνω σπέρμα .
