id	filename	tokens	lemmas
127729	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ ἀπὸ δεδομένης εὐθείας τῆς Ε∠ δεδομένον τῷ εἴδει εἶδος ἀναγέγραπται τὸ ΕΖ, δέδοται ἄρα τὸ ΕΖ τῷ μεγέθει.	καί ἐπεί ἀπό  εὐθεῖα ὁ  δίδωμι τῷ εἶδος εἶδος ἀναγράφω ὁ  , δίδωμι ἄρα ὁ  τῷ μέγεθος .
127730	tlg1799.tlg007.First1K-grc1	καί ἐστιν ἴσον τοῖς ΑΓ.	καί εἰμί ἴσος ὁ  .
127731	tlg1799.tlg007.First1K-grc1	ΚΘ·	·
127732	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα καὶ τὰ ΑΓ ΚΘ τῷ μεγέθει.	δίδωμι ἄρα καί ὁ   τῷ μέγεθος .
127733	tlg1799.tlg007.First1K-grc1	καί ἐστι τὸ ΑΓ δοθὲν τῷ μεγέθει·	καί εἰμί ὁ  δίδωμι τῷ μέγεθος ·
127734	tlg1799.tlg007.First1K-grc1	ὑπόκειται γάρ·	ὑπόκειμαι γάρ ·
127735	tlg1799.tlg007.First1K-grc1	λοιπὸν ἄρα τὸ ΚΘ δοθέν ἐστι τῷ μεγέθει.	λοιπός ἄρα ὁ   εἰμί τῷ μέγεθος .
127736	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τῷ εἴδει δοθέν·	εἰμί δέ καί ὁ εἶδος  ·
127737	tlg1799.tlg007.First1K-grc1	ὅμοιον γάρ ἐστι τῷ Γ∠ τοῦ ΘΚ ἄρα δεδομέναι εἰσὶν αἱ πλευραί·	ὅμοιος γάρ εἰμί τῷ  ὁ  ἄρα δίδωμι εἰμί ὁ πλευρά ·
127738	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἡ ΚΓ καί ἐστιν ἴση τῇ ΕΒ δοθεῖσα ἄρα ἐστὶν καὶ ἡ ΕΒ.	δίδωμι ἄρα εἰμί ὁ  καί εἰμί ἴσος ὁ  δίδωμι ἄρα εἰμί καί ὁ  .
127739	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἡ Ε∠ δοθεῖσα·	εἰμί δέ καί ὁ  δίδωμι ·
127740	tlg1799.tlg007.First1K-grc1	καὶ λοιπὴ ἄρα ἡ Β∠ δοθεῖσά ἐστιν.	καί λοιπός ἄρα ὁ   εἰμί .
127741	tlg1799.tlg007.First1K-grc1	καὶ λόγος τῆς Β∠ πρὸς τὴν ΒΓ δοθείς·	καί λόγος ὁ  πρός ὁ  δίδωμι ·
127742	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶ καὶ ἡ ΒΓ.	δίδωμι ἄρα εἰμί καί ὁ  .
127743	tlg1799.tlg007.First1K-grc1	νθ΄.	.
127744	tlg1799.tlg007.First1K-grc1	Ἐὰν δοθὲν παρὰ δοθεῖσαν παραβληθῇ ὑπερβάλλον εἴδει δεδομένῳ, δέδοται τὰ πλάτη τῆς ὑπερβολῆς.	δίδωμι παρά δίδωμι παραβάλλω ὑπερβάλλω εἶδος  , δίδωμι ὁ πλάτος ὁ ὑπερβολή .
127745	tlg1799.tlg007.First1K-grc1	δοθὲν γὰρ τὸ ΑΒ παρὰ δοθεῖσαν τὴν ΑΓ παρα- βεβλήσθω ὑπερβάλλον εἴδει δεδομένῳ τῷ ΓΒ λέγω, ὅτι δοθεῖσά ἐστιν ἑκατέρα τῶν ΟΓ ΓΕ.	δίδωμι γάρ ὁ  παρά δίδωμι ὁ   -  ὑπερβάλλω εἶδος  τῷ  λέγω , ὅτι2  εἰμί  ὁ   .
127746	tlg1799.tlg007.First1K-grc1	τετμήσθω γὰρ δίχα ἡ ∠Ε κατὰ τὸ Ζ σημεῖον, καὶ ἀναγεγράφθω ἀπὸ τῆς ΕΖ τῷ ΓΒ ὅμοιον καὶ ὁμοίως κείμενον τὸ ΖΗ·	γάρ δίχα ὁ  κατά ὁ  σημεῖον , καί ἀναγράφω ἀπό ὁ  ὁ  ὅμοιος καί ὅμοιος  ὁ  ·
127747	tlg1799.tlg007.First1K-grc1	περὶ τὴν αὐτὴν ἄρα διάμετρόν ἐστι τὸ ΖΗ τῷ ΓΒ.	περί ὁ αὐτός ἄρα  εἰμί ὁ  τῷ  .
127748	tlg1799.tlg007.First1K-grc1	ἤχθω αὐτῶν διάμετρος ἡ ΘΕΜ, καὶ καταγεγράφθω τὸ σχῆμα.	αὐτός  ὁ  , καί καταγράφω ὁ σχῆμα .
127749	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ ὅμοιόν ἐστι τὸ ΓΒ τῷ ΖΗ, δέδοται δὲ τὸ ΓΒ τῷ εἴδει, δέδοται ἄρα καὶ τὸ Ζ τῷ εἴδει·	καί ἐπεί ὅμοιος εἰμί ὁ  τῷ  , δίδωμι δέ ὁ  τῷ εἶδος , δίδωμι ἄρα καί ὁ  τῷ εἶδος ·
127750	tlg1799.tlg007.First1K-grc1	καὶ ἀναγέγραπται ἀπὸ δεδομένης εὐθείας τῆς ΖΕ δοθὲν ἄρα ἐστὶ τὸ ΖΗ τῷ μεγέθει.	καί ἀναγράφω ἀπό  εὐθεῖα ὁ  δίδωμι ἄρα εἰμί ὁ  τῷ μέγεθος .
127751	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸ ΑΒ δοθέν δοθέντα ἄρα ἐστὶ τὰ ΑΒ, ΖΗ.	εἰμί δέ καί ὁ   δίδωμι ἄρα εἰμί ὁ  ,  .
127752	tlg1799.tlg007.First1K-grc1	καί ἐστιν ἴσα τῷ ΚΛ δοθὲν ἄρα ἐστὶ τὸ ΚΛ τῷ μεγέθει.	καί εἰμί ἴσος ὁ  δίδωμι ἄρα εἰμί ὁ  τῷ μέγεθος .
127753	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τῷ εἴδει·	εἰμί δέ καί ὁ εἶδος ·
127754	tlg1799.tlg007.First1K-grc1	ὅμοιον γάρ ἐστι τῷ ΓΒ τοῦΚΛ ἄρα αἱ πλευραὶ δεδομέναι εἰσίν·	ὅμοιος γάρ εἰμί τῷ  ὁ ΚΛ ἄρα ὁ πλευρά δίδωμι εἰμί ·
127755	tlg1799.tlg007.First1K-grc1	δο- θεῖσα ἄρα ἐστὶν ἡ ΚΘ, ὧν ἡΚ δοθεῖσά ἐστιν·	-  ἄρα εἰμί ὁ  , ὅς ὁ Κ  εἰμί ·
127756	tlg1799.tlg007.First1K-grc1	ἴση γάρ ἐστι τῇ ΕΖ λοιπὴ ἄρα ἡ ΓΘ ἐστι δοθεῖσα·	ἴσος γάρ εἰμί ὁ  λοιπός  ὁ  εἰμί δίδωμι ·
127757	tlg1799.tlg007.First1K-grc1	καὶ λόγον ἔχει πρὸς τὴν ΘΒ δοθέντα·	καί λόγος ἔχω πρός ὁ  δίδωμι ·
127758	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα καὶ ἡ ΘΒ.	δίδωμι ἄρα καί ὁ  .
127759	tlg1799.tlg007.First1K-grc1	ξ΄.	.
127760	tlg1799.tlg007.First1K-grc1	Ἐὰν παραλληλόγραμμον δεδομενον τῷ εἴδει καὶ τῷ μεγέθει δεδομένῳ γνώμονι αὐξηθῇ ἢ μειωθῇ, δέδοται τὰ πλάτη τοῦ γνώμονος.	τῷ εἶδος καί τῷ μέγεθος  γνώμων αὐξάνω ἤ  , δίδωμι ὁ πλάτος ὁ γνώμων .
127761	tlg1799.tlg007.First1K-grc1	παραλληλόγραμμον γὰρ τὸ ΑΒ δεδομένον τῷ εἴδει καὶ τῷ μεγέθει ηὐξήσθω πρότερον δεδομένῳ γνώμονι τῷ ΕΓΒ∠ΖΗ·	παραλληλόγραμμος γάρ ὁ  δίδωμι τῷ εἶδος καί τῷ μέγεθος  πρότερος  γνώμων ὁ  ·
127762	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δοθεῖσά ἐστιν ἑκατέρα τῶν ΓΕ,∠Ζ.	λέγω , ὅτι2  εἰμί  ὁ  , ∠Ζ .
127763	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ δοθέν ἐστι τὸ ΑΒ, ἔστι δὲ καὶ ὁ ΕΒ∠ΗΖ γνώμων δοθείς, καὶ ὅλον ἄρα τὸ ΑΗ δοθέν ἐστιν·	ἐπεί γάρ  εἰμί ὁ  , εἰμί δέ καί ὁ   δίδωμι , καί  ἄρα ὁ   εἰμί ·
127764	tlg1799.tlg007.First1K-grc1	ἀλλὰ καὶ τῷ εἴδει·	ἀλλά καί ὁ εἶδος ·
127765	tlg1799.tlg007.First1K-grc1	ὅμοιον γάρ ἐστι τῷ ΑΒ·	ὅμοιος γάρ εἰμί τῷ  ·
127766	tlg1799.tlg007.First1K-grc1	τοῦ ΑΗ ἄρα δεδομέναι εἰσὶν αἱ πλευραί·	ὁ  ἄρα δίδωμι εἰμί ὁ πλευρά ·
127767	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἑκατέρα τῶν ΑΕ, ΑΖ.	δίδωμι ἄρα εἰμί  ὁ  ,  .
127768	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἑκατέρα τῶν ΓΑ Α∠ δοθεῖσα·	εἰμί δέ καί  ὁ   δίδωμι ·
127769	tlg1799.tlg007.First1K-grc1	λοιπὴ ἄρα ἑκατέρα τῶν ΕΓ, ∠Ζ ἐστι δοθεῖσα.	λοιπός ἄρα ἑκάτερος ὁ  ,  εἰμί δίδωμι .
127770	tlg1799.tlg007.First1K-grc1	πάλιν δὴ παραλληλόγραμμον τὸ ΑΗ δεδομένον τῷ εἴδει καὶ τῷ μεγέθει μεμειώσθω δεδομένῳ γνώμονι τῷ ΕΓΝ∠ΖΗ λέγω, ὅτι δοθεῖσά ἐστιν ἑκατέρα τῶν ΓΕ,∠Ζ.	πάλιν δή παραλληλόγραμμος ὁ  δίδωμι τῷ εἶδος καί τῷ μέγεθος   γνώμων τῷ  λέγω , ὅτι2  εἰμί  ὁ  , ∠Ζ .
127771	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ δοθέν ἐστι τὸ ΑΗ, οὗ ὁ ΕΓΒ∠ΖΗ γνώμων δοθείς ἐστιν, λοιπὸν ἄρα τὸ ΑΒ δοθέν ἐστιν·	ἐπεί γάρ  εἰμί ὁ  , οὗ ὁ    εἰμί , λοιπός ἄρα ὁ  δίδωμι εἰμί ·
127772	tlg1799.tlg007.First1K-grc1	ἀλλὰ καὶ τῷ εἴδει·	ἀλλά καί ὁ εἶδος ·
127773	tlg1799.tlg007.First1K-grc1	τοῦ ΑΒ ἄρα αἱ πλευραὶ δεδομέναι εἰσίν·	ὁ  ἄρα ὁ πλευρά δίδωμι εἰμί ·
127774	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἑκατέρα τῶν ΓΑ, Α∠.	δίδωμι ἄρα εἰμί  ὁ  ,  .
127775	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἑκατέρα τῶν ΕΑ, ΑΖ δοθεῖσα·	εἰμί δέ καί  ὁ  ,  δίδωμι ·
127776	tlg1799.tlg007.First1K-grc1	καὶ λοιπὴ ἄρα ἑκατέρα τῶν ΕΓ, ∠Ζ δοθεῖσά ἐστιν.	καί λοιπός ἄρα ἑκάτερος ὁ  ,   εἰμί .
127777	tlg1799.tlg007.First1K-grc1	ξα΄.	.
127778	tlg1799.tlg007.First1K-grc1	Ἐὰν δεδομένου τῷ εἴδει εἴδους παρὰ μίαν τῶν πλευρῶν παραλληλόγραμμον χωρίον παραβληθῇ ἐν δεδο- μένῃ γωνίᾳ, ἔχῃ δὲ τὸ εἶδος πρὸς τὸ παραλληλόγραμ- μον λόγον δεδομένον, δέδοται τὸ παραλληλόγραμμον τῷ εἴδει.	τῷ εἶδος εἶδος παρά  ὁ πλευρά  χωρίον παραβάλλω ἐν  -  γωνία , ἔχω δέ ὁ εἶδος πρός ὁ  -  λόγος δίδωμι , δίδωμι ὁ παραλληλόγραμμος ὁ εἶδος .
127779	tlg1799.tlg007.First1K-grc1	δεδομένου γὰρ τῷ εἴδει εἴδους τοῦ ΑΖΓΒ παρὰ μίαν τῶν πλευρῶν τὴν ΓΒ παραλληλόγραμμον χωορίον παραβεβλήσθω τὸ Γ∠ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶνΛΓΒ, λόγος δὲ ἔστω τοῦ ΑΓ εἴδους πρὸς τὸ Γ∠ παραλληλόγραμμον δοθείς·	γάρ τῷ εἶδος εἶδος ὁ  παρά  ὁ πλευρά ὁ     ὁ  ἐν  γωνία ὁ ὑπό ὁ ΛΓΒ , λόγος δέ εἰμί ὁ   πρός ὁ  παραλληλόγραμμος  ·
127780	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δέδοται τὸ Γ∠ τῷ εἴδει.	λέγω , ὅτι2 δίδωμι ὁ  τῷ εἶδος .
127781	tlg1799.tlg007.First1K-grc1	ἤχθω γὰρ διὰ μὲν τοῦ Β τῇ ΖΓ παράλληλος ἡ ΒΗ.	γάρ διά μέν ὁ  ὁ  παράλληλος ὁ  .
127782	tlg1799.tlg007.First1K-grc1	διὰ δὲ τοῦΖ τῇ ΓΒ παράλληλος ἡ ΖΗ, καὶ διήχθω- σαν αἱ ΖΓ, ΗΒ ἐπὶ τὰΘ, Κ σημεῖα.	διά δέ ὁ Ζ ὁ  παράλληλος ὁ  , καί  -  ὁ  ,  ἐπί ὁ Θ ,  σημεῖον .
127783	tlg1799.tlg007.First1K-grc1	ἐπεὶ δοθεῖσά ἐστιν ἡ ὑπὸ τῶν ΖΓΗ γωνία καὶ λόγος ἐστὶ τῆς ΖΓ πρὸς τὴν ΓΒ δοθείς, δοθὲν ἄρα τὸ ΖΒ παραλληλόγραμμον τῷ εἴδει.	ἐπεί  εἰμί ὁ ὑπό ὁ   καί λόγος εἰμί ὁ  πρός ὁ  δίδωμι , δίδωμι ἄρα ὁ  παραλληλόγραμμος τῷ εἶδος .
127784	tlg1799.tlg007.First1K-grc1	δέδοται δὲ τῷ εἴδει τὸ ΑΖΒ εἶδος.	δίδωμι δέ τῷ εἶδος ὁ  εἶδος .
127785	tlg1799.tlg007.First1K-grc1	καὶ ἀναγέγραπται ἀπὸ τῆς αὐτῆς εὐθείας τῆς ΓΒ λόγος ἄρα ἐστὶ τοῦΑ Β εἴδους πρὸς τὸ ΖΒ παραλληλόγραμμον δοθείς.	καί ἀναγράφω ἀπό ὁ αὐτός εὐθεῖα ὁ  λόγος ἄρα εἰμί ὁ Α   πρός ὁ  παραλληλόγραμμος  .
127786	tlg1799.tlg007.First1K-grc1	τοῦ δὲ ΖΒ πρὸς τὸ Γ∠ λόγος ἐστὶ δοθείς, ἐπειδὴ καὶ τοῦ ΑΒ πρὸς τὸ Γ∠ ὑπόκειται·	ὁ δέ  πρός ὁ  λόγος εἰμί δίδωμι , ἐπεί καί ὁ  πρός ὁ  ὑπόκειμαι ·
127787	tlg1799.tlg007.First1K-grc1	ἴσον δὲ τὸ Γ∠ τῷ ΚΒ λόγος ἄρα καὶ τοῦ ΚΒ πρὸς τὸ ΓΗ ἐστι δοθείς·	ἴσος δέ ὁ  ὁ  λόγος ἄρα καί ὁ  πρός ὁ  εἰμί δίδωμι ·
127788	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τῆς ΖΓ πρὸς τὴν ΓΚ λόγος ἐστὶ δοθείς.	ὡς καί ὁ  πρός ὁ  λόγος εἰμί δίδωμι .
127789	tlg1799.tlg007.First1K-grc1	τῆς δὲ ΖΓ πρὸς τὴν ΓΒ λόγος ἐστὶ δοθείς·	ὁ δέ  πρός ὁ  λόγος εἰμί δίδωμι ·
127790	tlg1799.tlg007.First1K-grc1	καὶ τῆςΒ ἄρα πρὸς τὴν ΓΚ λόγος ἐστὶ δοθείς.	καί ὁ Β  πρός ὁ  λόγος εἰμί δίδωμι .
127791	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ δοθεῖσά ἐστιν ἡ ὑπὸ τῶν ΖΓΒ γωνία, καὶ ἡ ἐφεξῆς ἄρα ἡ ὑπὸ τῶν ΒΓΚ ἐστι δοθεῖσα.	καί ἐπεί  εἰμί ὁ ὑπό ὁ   , καί ὁ ἐφεξῆς ἄρα ὁ ὑπό ὁ  εἰμί δίδωμι .
127792	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἡ ὑπὸ τῶν ΒΓΛ δοθεῖσα·	εἰμί δέ καί ὁ ὑπό ὁ  δίδωμι ·
127793	tlg1799.tlg007.First1K-grc1	καὶ λοιπὴ ἄρα ἡ ὑπὸ τῶν ΛΓΚ δοθεῖσά ἐστιν.	καί λοιπός ἄρα ὁ ὑπό ὁ   εἰμί .
127794	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἡ ὑπὸ ΛΚΓ γωνία δοθεῖσα·	εἰμί δέ καί ὁ ὑπό   δίδωμι ·
127795	tlg1799.tlg007.First1K-grc1	ἴση γὰρ τῇ ὑπὸ ΚΓΒ λοιπὴ ἄρα ἡ ὑπὸ ΓΛΚ ἐστι δοθεῖσα·	γάρ ὁ ὑπό  λοιπός ἄρα ὁ ὑπό  εἰμί δίδωμι ·
127796	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα τὸ ΛΓΚ τρί- γωνον τῷ εἴδει·	δίδωμι ἄρα ὁ   -  τῷ εἶδος ·
127797	tlg1799.tlg007.First1K-grc1	λόγος ἄρα ἐστὶ τῆς ΛΓ πρὸς τὴν ΓΚ δοθείς.	λόγος ἄρα εἰμί ὁ  πρός ὁ  δίδωμι .
127798	tlg1799.tlg007.First1K-grc1	τῆς δὲ ΚΓ πρὸς τὴν ΒΓ λόγος ἐστὶ δοθείς·	ὁ δέ  πρός ὁ  λόγος εἰμί δίδωμι ·
127799	tlg1799.tlg007.First1K-grc1	καὶ τῆς ΛΓ ἄρα πρὸς τὴν ΓΒ λόγος ἐστὶ δοθείς.	καί ὁ  ἄρα πρός ὁ  λόγος εἰμί δίδωμι .
127800	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθεῖσα ἡ ὑπὸ τῶν ΔΓΒ γωνία·	καί εἰμί δίδωμι ὁ ὑπό ὁ   ·
127801	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα τὸ Γ∠ παραλληλόγραμμον τῷ εἴδει.	δίδωμι ἄρα ὁ   τῷ εἶδος .
127802	tlg1799.tlg007.First1K-grc1	ξβ΄.	.
127803	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο εὐθεῖαι πρὸς ἀλλήλας λόγον ἔχωσι δεδο- μένον καὶ ἀναγραφῇ ἀπὸ μὲν τῆς μιᾶς δεδομένον τῷ εἴδει εἶδος, ἀπὸ δὲ τῆς ἑτέρας χωρίον παραλληλό- γραμμον ἐν δεδομένῃ γωνίᾳ, ἔχῃ δὲ τὸ εἶδος πρὸς τὸ παραλληλόγραμμον λόγον δεδομένον, δέδοται παρ- αλληλόγραμμον τῷ εἴδει.	γε εὐθύς πρός ἀλλήλων λόγος ἔχω  - μένω καί ἀναγραφή ἀπό μέν ὁ  δίδωμι τῷ εἶδος εἶδος , ἀπό δέ ὁ ἕτερος χωρίον  -  ἐν  γωνία , ἔχω δέ ὁ εἶδος πρός ὁ παραλληλόγραμμος λόγος δίδωμι , δίδωμι  -  τῷ εἶδος .
127804	tlg1799.tlg007.First1K-grc1	δύο γὰρ εὐθεῖαι αἱ ΑΒ, Γ∠ πρὸς ἀλλήλας λόγον ἐχέτωσαν δεδομένον, καὶ ἀναγεγράφθω ἀπὸ μὲν τῆς ΑΒ δεδομένον τῷ εἴδει εἶδος τὸ ΑΕΒ, ἀπὸ δὲ τῆς Γ∠ παραλληλόγραμμον τὸ ∠Ζ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶνΖΓ∠, λόγος δὲ ἔστω τοῦ ΕΒ εἴδους πρὸς τὸ Ζ∠ παραλληλόγραμμον δοθείς·	γε γάρ εὐθύς ὁ  ,  πρός ἀλλήλων λόγος  δίδωμι , καί ἀναγράφω ἀπό μέν ὁ  δίδωμι τῷ εἶδος εἶδος ὁ  , ἀπό δέ ὁ  παραλληλόγραμμος ὁ  ἐν  γωνία ὁ ὑπό ὁ ΖΓ∠ , λόγος δέ εἰμί ὁ   πρός ὁ  παραλληλόγραμμος  ·
127805	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δέδοται τὸ ∠Ζ παραλληλόγραμμον τῷ εἴδει.	λέγω , ὅτι2 δίδωμι ὁ  παραλληλόγραμμος τῷ εἶδος .
127806	tlg1799.tlg007.First1K-grc1	ἀναγεγράφθω γὰρ ἀπὸ τῆς ΑΒ τῷ ΔΖ ὅμοιον καὶ ὁμοίως κείμενον παραλληλόγραμμον τὸ AH.	ἀναγράφω γάρ ἀπό ὁ  τῷ  ὅμοιος καί ὅμοιος  παραλληλόγραμμος ὁ  .
127807	tlg1799.tlg007.First1K-grc1	ἐπεὶ λόγος ἐστὶ τῆς ΑΒ πρὸς τὴν Γ∠ δοθείς, καὶ ἀναγέγραπται ἀπὸ τῶν ΑΒ,Γ∠ ὅμοια καὶ ὁμοίως κείμενα εὐθύ- γραμμα τὰ ΑΗ, Ζ∠, λόγος ἄρα ἐστὶ τοῦ ΑΗ πρὸς τὸ Ζ∠ δοθείς.	λόγος εἰμί ὁ  πρός ὁ  δίδωμι , καί ἀναγράφω ἀπό ὁ  , Γ∠ ὅμοιος καί ὅμοιος  εὐθύς -  ὁ  ,  , λόγος ἄρα εἰμί ὁ  πρός ὁ  δίδωμι .
127808	tlg1799.tlg007.First1K-grc1	τοῦ δὲ Ζ∠ πρὸς τὸ ΕΒ λόγος ἐστὶ δοθείς.	ὁ δέ  πρός ὁ  λόγος εἰμί δίδωμι .
127809	tlg1799.tlg007.First1K-grc1	καὶ τοῦ ΕΒ ἄρα πρὸς τὸ Α λόγος ἐστὶ δοθείς.	καί ὁ  ἄρα πρός ὁ  λόγος εἰμί δίδωμι .
127810	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθεῖσα ἡ ὑπὸ τῶν ΒΑΘ γωνία·	καί εἰμί δίδωμι ὁ ὑπό ὁ  γωνία ·
127811	tlg1799.tlg007.First1K-grc1	ἴση γάρ ἐστι τῇ ὑπὸ ΖΓ∠.	ἴσος γάρ εἰμί ὁ ὑπό  .
127812	tlg1799.tlg007.First1K-grc1	ἐπεὶ οὖν δεδομένου τῷ εἴδει εἴδους τοῦ ΕΒ παρὰ μίαν τῶν πλευρῶν τὴν ΑΒ παραβέβληται τὸΑ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶν ΘΑΒ καὶ λόγος ἐστὶ τοῦ ΕΒ εἴδους πρὸς τὸ ΑΗ παραλληλόγραμμον δοθείς, δέδοται ἄρα τὸ ΑΗ τῷ εἴδει.	ἐπεί οὖν  τῷ εἶδος εἶδος ὁ  παρά  ὁ πλευρά ὁ   ὁ Α ἐν  γωνία ὁ ὑπό ὁ  καί λόγος εἰμί ὁ  εἶδος πρός ὁ  παραλληλόγραμμος  , δίδωμι ἄρα ὁ  τῷ εἶδος .
127813	tlg1799.tlg007.First1K-grc1	καί ἐστιν ὅμοιον τῷ Ζ∠ δέδοται ἄρα καὶ τὸ Ζ∠ τῷ εἴδει.	καί εἰμί ὅμοιος τῷ  δίδωμι ἄρα καί ὁ  τῷ εἶδος .
127814	tlg1799.tlg007.First1K-grc1	ξγ΄.	.
127815	tlg1799.tlg007.First1K-grc1	Ἐὰν τρίγωνον τῷ εἴδει δεδομένον ᾖ, τὸ ἀπὸ ἑκάστης τῶν πλευρῶν αὐτοῦ πρὸς τὸ τρίγωνον λόγον ἕξει δεδο- μένον.	τρίγωνος τῷ εἶδος δίδωμι εἰμί , ὁ ἀπό ἕκαστος ὁ πλευρά αὐτός πρός ὁ τρίγωνος λόγος ἔχω  - μένω .
127816	tlg1799.tlg007.First1K-grc1	ἔστω τρίγωνον δεδομένον τῷ εἴδει τὸ ΑΒΓ, καὶ ἀναγεγράφθω ἀπὸ ἑκάστης τῶν πλευρῶν αὐτοῦ τετρά- γωνα τὰ EΒ, Γ∠,Γ λέγω, ὅτι ἕκαστον τῶνΕΒ, ΓΔ, ΓΖ πρὸς τὸ ΑΒΓ τρίγωνον λόγον ἔξει δεδομένον.	εἰμί τρίγωνος δίδωμι τῷ εἶδος ὁ  , καί ἀναγράφω ἀπό ἕκαστος ὁ πλευρά αὐτός  -  ὁ  ,  , Γ λέγω , ὅτι2 ἕκαστος ὁ ΕΒ ,  ,  πρός ὁ  τρίγωνος λόγος  δίδωμι .
127817	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ ἀπὸ τῆς αὐτῆς εὐθείας τῆς ΒΓ εὐθύ.	ἐπεί γάρ ἀπό ὁ αὐτός εὐθεῖα ὁ  εὐθύς .
127818	tlg1799.tlg007.First1K-grc1	γραμμα δεδομένα τῷ εἴδει ἀναγέγραπται, ἃ ἔτυχεν, τὰ ΑΒΓ Γ∠, λόγος ἄρα τοῦ ΑΒΓ πρὸς τὸ Γ∠ δοθείς.	τῷ εἶδος ἀναγράφω , ὅς τυγχάνω , ὁ   , λόγος ἄρα ὁ  πρός ὁ  δίδωμι .
127819	tlg1799.tlg007.First1K-grc1	διὰ τὰ αὐτὰ δὴ καὶ ἑκατέρου τῶν ΕΒ, ΖΓ πρὸς τὸ ΑΒΓ τρίγωνον λόγος ἐστὶ δοθείς.	διά ὁ αὐτός δή καί ἑκάτερος ὁ  ,  πρός ὁ  τρίγωνος λόγος εἰμί δίδωμι .
127820	tlg1799.tlg007.First1K-grc1	ξδ΄.	.
127821	tlg1799.tlg007.First1K-grc1	Ἐὰν τρίγωνον ἀμβλεῖαν ἔχῃ γωνίαν δεδομένην, ᾦ μεῖζον δύναται ἡ τὴν ἀμβλεῖαν γωνίαν ὑποτείνουσα πλευρὰ τῶν τὴν ἀμβλεῖαν γωνίαν περιεχουσῶν πλευ- ρῶν, ἐκεῖνο τὸ χωρίον πρὸς τὸ τρίγωνον λόγον ἕξει δεδομένον.	τρίγωνος ἀμβλύς ἔχω γωνία  ,  μέγας δύναμαι ὁ ὁ ἀμβλύς γωνία ὑποτείνω πλευρόν ὁ ὁ ἀμβλύς γωνία περιέχω  -  , ἐκεῖνος ὁ χωρίον πρός ὁ τρίγωνος λόγος ἔχω δίδωμι .
127822	tlg1799.tlg007.First1K-grc1	ἔστω τρίγωνον ἀμβλυγώνιον τὸ ΑΒΓ ἀμβλεῖαν γωνίαν ἔχον τὴν ὑπὸ τῶν ΑΒΓ δεδομένην, καὶ διήχθω ἐπʼ εὐθείας τῆς ΒΓ εὐθεῖα ἡ Β∠, καὶ ἤχθω ἀπὸ τοῦΑ ἐπὶ τὴν Γ∠ κάθετος ἡ Α∠·	εἰμί τρίγωνος ἀμβλυγώνιος ὁ  ἀμβλύς γωνία ἔχω ὁ ὑπό ὁ   , καί   εὐθεῖα ὁ  εὐθύς ὁ  , καί  ἀπό ὁ Α ἐπί ὁ  κάθετος ὁ  ·
